,Unnamed: 0,host_since,host_response_rate,host_is_superhost,host_total_listings_count,host_identity_verified,longitude,room_type,bathrooms,bedrooms,price,maximum_nights,maximum_minimum_nights,maximum_maximum_nights,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
150,150,2014-06-07,,f,1,t,18.09296,Entire home/apt,,3.0,,365,5,365,0,0,2024-12-30,0,2015-06-24,4.86,4.57,5.0,4.46,f,1,0
151,151,2014-06-09,100%,f,1,t,18.03622,Entire home/apt,2.0,4.0,"$3,200.00",30,4,30,3,12,2024-12-30,8,2023-07-15,5.0,4.92,5.0,5.0,f,1,0
152,152,2012-12-11,100%,t,5,t,18.05487,Entire home/apt,1.0,1.0,"$3,026.00",1125,1,7,0,0,2024-12-30,4,2014-10-16,4.62,4.52,4.72,4.66,t,3,0
153,153,2013-12-18,100%,t,3,t,18.071344,Entire home/apt,1.0,3.0,"$3,629.00",60,2,1125,22,71,2024-12-30,13,2014-07-07,4.75,4.76,4.89,4.75,f,3,0
154,154,2014-06-14,100%,t,1,t,18.07939,Entire home/apt,1.0,2.0,"$1,100.00",1125,3,1125,0,7,2024-12-30,14,2014-08-02,4.6,4.23,4.85,4.6,f,1,0
155,155,2013-12-18,100%,t,3,t,18.07134,Entire home/apt,1.0,1.0,"$1,533.00",30,2,30,1,37,2024-12-30,37,2018-05-25,4.92,4.95,4.97,4.81,t,3,0
156,156,2014-06-16,100%,f,3,t,18.01518,Entire home/apt,1.5,2.0,"$2,000.00",30,5,30,0,0,2024-12-30,4,2016-07-05,4.84,4.68,4.89,4.94,f,1,0
157,157,2014-06-17,100%,f,1,t,18.03923,Entire home/apt,2.0,3.0,"$2,500.00",730,6,730,7,7,2024-12-30,1,2014-07-11,4.86,4.89,4.89,4.58,f,1,0
158,158,2012-10-25,100%,f,3,t,18.04668,Entire home/apt,1.5,1.0,"$1,366.00",1125,3,1125,5,5,2024-12-30,2,2014-08-15,4.35,4.35,4.61,4.14,f,1,0
159,159,2014-06-23,,f,1,t,17.96317,Entire home/apt,2.0,5.0,"$3,500.00",1125,5,1125,3,3,2024-12-30,1,2015-07-08,5.0,4.9,4.9,4.9,f,1,0
160,160,2014-06-23,100%,f,4,t,17.98259,Entire home/apt,1.0,3.0,"$2,000.00",365,1,365,30,90,2024-12-30,0,,,,,,f,1,0
161,161,2014-06-15,100%,t,1,t,18.04689,Private room,1.0,1.0,$584.00,1125,1,1125,0,57,2024-12-30,11,2014-06-28,4.8,4.83,4.85,4.84,f,0,0
162,162,2014-06-25,,f,1,t,18.04438,Entire home/apt,1.0,1.0,"$2,057.00",30,3,30,23,83,2024-12-30,0,2014-08-26,4.17,3.83,4.83,3.33,f,1,0
163,163,2014-05-04,,f,3,t,18.02852,Entire home/apt,,3.0,,14,4,14,0,0,2024-12-30,0,2014-08-12,5.0,5.0,4.75,4.5,t,1,0
164,164,2014-06-29,,f,2,t,18.05449,Entire home/apt,,2.0,,14,3,14,0,0,2024-12-30,0,2015-07-01,4.73,4.64,5.0,4.64,f,1,0
165,165,2013-08-13,,f,1,t,18.06696,Entire home/apt,1.0,1.0,"$1,800.00",1125,2,1125,29,89,2024-12-30,5,2014-07-25,4.89,5.0,4.97,4.66,f,1,0
166,166,2014-06-30,,f,3,f,18.0289,Entire home/apt,,1.0,,60,30,60,0,0,2024-12-30,0,2015-07-13,4.88,4.86,4.75,4.88,f,1,0
167,167,2014-07-04,,f,1,t,18.08311,Private room,,1.0,,6,1,6,0,0,2024-12-30,1,2024-05-19,5.0,5.0,5.0,4.0,f,0,0
168,168,2013-01-01,,f,1,t,18.00838,Entire home/apt,,2.0,,1125,4,1125,0,0,2024-12-30,0,2015-08-08,5.0,5.0,5.0,4.67,f,1,0
169,169,2014-07-12,33%,f,1,t,18.13571,Entire home/apt,1.0,2.0,"$1,290.00",14,2,14,25,85,2024-12-30,0,2014-07-22,4.59,4.59,4.69,4.76,f,1,0
170,170,2014-07-23,100%,f,3,t,18.08553,Entire home/apt,,2.0,,40,6,40,8,8,2024-12-30,6,2014-08-13,4.86,4.9,4.94,4.8,f,1,0
171,171,2013-09-30,,f,1,t,18.03203,Entire home/apt,,1.0,,1124,4,1124,0,0,2024-12-30,6,2014-08-14,4.92,5.0,4.96,4.84,f,1,0
172,172,2014-07-23,100%,t,1,t,18.07586,Entire home/apt,,1.0,,20,5,20,0,0,2024-12-30,12,2014-08-20,4.84,4.92,4.92,4.75,f,1,0
173,173,2013-07-21,,f,2,t,18.06933,Entire home/apt,,1.0,,365,300,365,0,0,2024-12-30,1,2015-08-31,4.98,4.8,4.93,4.98,f,1,0
174,174,2014-07-31,100%,f,1,t,18.00905,Entire home/apt,1.0,1.0,$720.00,90,14,90,0,47,2024-12-30,0,,,,,,f,1,0
175,175,2012-06-03,,f,1,t,18.03141,Entire home/apt,1.5,4.0,"$3,999.00",60,8,60,4,15,2024-12-30,2,2015-01-03,5.0,5.0,5.0,4.86,f,1,0
176,176,2014-08-14,,f,2,t,18.04632,Entire home/apt,,2.0,,21,5,21,0,0,2024-12-30,0,2014-09-29,4.67,4.89,4.89,4.11,f,1,0
177,177,2014-02-11,100%,t,1,t,18.08942,Entire home/apt,1.0,1.0,"$1,200.00",15,5,1125,15,46,2024-12-30,19,2014-09-05,4.91,4.92,4.96,4.82,f,1,0
178,178,2013-05-16,25%,f,3,t,18.03048,Private room,1.0,1.0,$803.00,365,26,365,21,78,2024-12-30,0,2014-08-28,4.97,4.94,4.94,4.89,f,1,0
179,179,2014-08-19,0%,f,1,t,18.03599,Entire home/apt,1.5,3.0,"$4,000.00",31,5,31,27,87,2024-12-30,0,,,,,,f,1,0
180,180,2014-08-22,0%,f,1,t,18.07866,Entire home/apt,1.5,1.0,$887.00,1125,500,1125,30,90,2024-12-30,0,2014-09-15,5.0,5.0,5.0,5.0,f,1,0
181,181,2012-01-01,67%,f,2,t,17.9923,Entire home/apt,1.0,3.0,"$2,500.00",1125,3,1125,29,89,2024-12-30,0,2015-06-01,4.08,4.42,4.42,4.33,f,1,0
182,182,2014-08-26,,f,1,t,18.00411,Entire home/apt,,1.0,,1125,2,1125,0,0,2024-12-30,0,2016-07-21,4.49,4.45,4.81,4.55,f,1,0
183,183,2014-08-31,,t,1,t,18.0053,Entire home/apt,2.0,3.0,"$2,400.00",30,3,30,0,0,2024-12-30,8,2014-11-01,4.72,4.76,4.81,4.65,f,1,0
184,184,2012-11-05,,f,1,t,17.95194,Entire home/apt,,4.0,,28,7,28,0,0,2024-12-30,0,2014-12-28,4.71,4.82,5.0,4.71,f,1,0
185,185,2012-09-27,,f,1,t,18.06491,Entire home/apt,1.5,2.0,"$2,490.00",40,5,40,0,0,2024-12-30,0,2014-09-29,4.99,5.0,4.99,4.91,f,1,0
186,186,2013-09-11,,f,1,t,18.08023,Entire home/apt,,3.0,,14,2,14,0,0,2024-12-30,0,2017-04-16,4.97,4.89,5.0,4.89,f,1,0
187,187,2014-09-25,,f,1,t,18.11015,Entire home/apt,1.0,1.0,$500.00,20,3,20,0,0,2024-12-30,2,2018-07-07,4.8,4.7,5.0,4.8,f,1,0
188,188,2014-09-25,,f,2,t,18.08415,Entire home/apt,,1.0,,1125,2,1125,0,0,2024-12-30,0,2017-07-30,4.96,4.88,5.0,4.89,f,1,0
189,189,2014-09-29,,f,1,t,18.11412,Entire home/apt,,1.0,,8,3,8,0,0,2024-12-30,0,2014-10-05,4.94,5.0,5.0,4.61,f,1,0
190,190,2013-07-04,100%,t,2,t,18.03524,Private room,1.5,1.0,$495.00,1125,1,1125,13,61,2024-12-30,40,2015-01-19,4.84,4.81,4.89,4.82,f,0,0
191,191,2014-10-01,,f,1,t,18.07888,Entire home/apt,2.0,4.0,"$2,500.00",1125,7,1125,23,83,2024-12-30,0,2016-07-30,3.0,3.0,5.0,3.0,f,1,0
192,192,2014-10-05,100%,t,1,t,17.98297,Entire home/apt,1.0,1.0,$665.00,70,6,70,13,32,2024-12-30,2,2015-11-09,4.52,4.44,4.78,4.56,f,1,0
193,193,2010-09-03,,f,2,t,18.02978,Entire home/apt,,,,6,5,6,0,0,2024-12-30,0,2016-06-20,4.8,4.75,4.97,4.72,f,1,0
194,194,2014-10-11,,f,1,t,18.07057,Entire home/apt,1.0,2.0,"$3,500.00",1125,1,1125,30,90,2024-12-30,0,2015-05-12,5.0,5.0,5.0,4.5,f,1,0
195,195,2014-10-15,100%,f,2,t,17.97592,Entire home/apt,3.0,5.0,"$4,500.00",1125,4,1125,6,6,2024-12-30,4,2015-08-14,4.92,4.88,4.98,4.9,f,1,0
196,196,2014-10-20,100%,f,1,t,18.10411,Entire home/apt,1.5,3.0,"$2,500.00",14,6,14,0,0,2024-12-30,4,2015-01-25,4.98,5.0,4.98,4.81,f,1,0
197,197,2014-10-26,67%,f,2,t,17.9955947,Entire home/apt,1.0,1.0,"$1,200.00",365,1,365,27,87,2024-12-30,0,,,,,,f,1,0
198,198,2014-09-25,0%,f,1,t,18.06916,Entire home/apt,,3.0,,10,4,10,3,3,2024-12-30,3,2015-07-11,4.79,4.86,4.79,4.64,f,1,0
199,199,2013-07-26,,f,1,t,18.07291,Entire home/apt,,1.0,,1125,3,1125,0,0,2024-12-30,0,2016-02-03,5.0,5.0,5.0,5.0,f,1,0
200,200,2014-11-12,100%,t,1,t,18.03945,Entire home/apt,1.5,2.0,"$1,000.00",1125,3,1125,12,38,2024-12-30,14,2015-01-11,4.79,4.66,4.82,4.59,f,1,0
201,201,2014-11-13,100%,f,2,t,18.00136,Private room,1.5,1.0,$950.00,60,1,60,23,40,2024-12-30,8,2014-12-02,4.97,5.0,5.0,4.93,f,1,0
202,202,2013-12-22,100%,f,4,t,18.08682,Entire home/apt,2.0,4.0,"$3,058.00",1125,5,1125,6,66,2024-12-30,3,2015-01-06,4.72,4.72,4.89,4.78,f,1,0
203,203,2014-11-15,,f,2,t,18.0436,Entire home/apt,1.0,2.0,"$3,000.00",700,88,700,27,87,2024-12-30,0,2016-07-28,5.0,5.0,5.0,4.0,f,1,0
204,204,2011-09-13,100%,t,5,t,18.08795,Entire home/apt,,1.0,,30,30,30,0,3,2024-12-30,2,2019-04-23,4.94,4.94,4.94,4.82,f,1,0
205,205,2014-11-30,100%,t,1,t,18.08391,Entire home/apt,,,,50,3,1125,1,1,2024-12-30,7,2015-03-30,4.94,4.92,4.95,4.83,t,1,0
206,206,2013-05-17,100%,f,1,t,18.081444,Entire home/apt,1.0,1.0,"$1,541.00",20,4,20,3,3,2024-12-30,12,2015-06-16,4.85,4.85,4.93,4.7,f,1,0
207,207,2014-12-03,,f,3,t,18.05905,Entire home/apt,1.0,1.0,"$5,000.00",7,2,7,0,29,2024-12-30,0,2014-12-22,4.94,5.0,5.0,4.83,f,1,0
208,208,2014-12-07,,f,1,t,18.09623,Entire home/apt,,4.0,,1000,3,1000,0,0,2024-12-30,0,2015-03-10,4.91,4.92,4.95,4.83,f,1,0
209,209,2014-12-12,100%,f,2,t,18.03371,Entire home/apt,,2.0,,30,7,30,4,4,2024-12-30,3,2022-07-22,4.83,4.92,5.0,4.83,f,1,0
210,210,2014-12-15,,f,2,t,18.02484,Entire home/apt,,,,1125,3,1125,0,0,2024-12-30,1,2015-01-25,4.78,4.71,4.9,4.59,f,1,0
211,211,2014-12-16,,f,3,f,18.05582,Private room,,2.0,,20,4,20,0,0,2024-12-30,0,2018-04-15,4.82,4.73,4.73,4.82,f,0,0
212,212,2012-05-12,90%,t,1,t,18.10338,Entire home/apt,1.0,1.0,"$1,000.00",1125,2,1125,26,84,2024-12-30,10,2018-07-01,5.0,4.84,5.0,4.92,f,1,0
213,213,2013-04-17,100%,f,1,t,18.05942,Entire home/apt,1.0,2.0,$820.00,14,5,14,0,0,2024-12-30,0,2016-02-14,5.0,5.0,5.0,4.5,f,1,0
214,214,2015-01-20,,f,1,t,18.0157,Private room,,,,7,1,7,0,0,2024-12-30,0,2018-09-30,5.0,5.0,5.0,4.95,f,0,0
215,215,2015-01-20,100%,f,2,t,17.8878,Private room,1.0,1.0,$670.00,15,2,15,29,89,2024-12-30,2,2015-09-02,4.97,4.91,5.0,5.0,f,0,0
216,216,2015-01-22,,t,1,t,18.03696,Entire home/apt,,2.0,,1125,3,1125,0,0,2024-12-30,12,2015-03-29,4.94,4.84,4.99,4.9,f,1,0
217,217,2015-01-24,,f,1,t,18.0876,Entire home/apt,2.0,3.0,"$5,057.00",14,3,14,26,86,2024-12-30,5,2019-06-30,4.92,4.85,5.0,4.77,f,1,0
218,218,2015-01-30,,f,1,t,18.0347,Entire home/apt,1.0,1.0,"$2,500.00",30,3,30,23,83,2024-12-30,0,2015-11-23,4.75,4.75,5.0,4.75,f,1,0
219,219,2013-08-12,,f,3,t,17.9223,Entire home/apt,2.5,4.0,"$2,150.00",28,5,1125,0,0,2024-12-30,3,2017-06-25,4.89,4.89,5.0,5.0,f,1,0
220,220,2014-05-30,100%,f,2,t,17.79983,Entire home/apt,2.0,4.0,"$1,200.00",21,2,21,0,0,2024-12-30,0,2015-04-06,4.94,4.97,5.0,4.92,f,1,0
221,221,2015-02-07,,f,1,f,18.08785,Entire home/apt,,1.0,,1125,1,1125,0,0,2024-12-30,0,,,,,,f,1,0
222,222,2015-01-12,,f,3,t,18.03429,Entire home/apt,1.0,1.0,"$1,100.00",1125,6,1125,23,83,2024-12-30,4,2015-03-24,4.74,4.61,4.83,4.65,f,1,0
223,223,2015-02-08,,f,2,t,18.05317,Entire home/apt,,2.0,,19,6,19,0,0,2024-12-30,0,2017-08-17,5.0,4.5,4.88,4.75,f,1,0
224,224,2014-10-31,100%,f,1,t,18.0539,Entire home/apt,1.0,1.0,"$1,491.00",50,7,50,0,0,2024-12-30,3,2015-08-08,5.0,5.0,5.0,4.88,f,1,0
225,225,2015-02-15,,f,1,t,18.11881,Entire home/apt,2.0,4.0,"$2,000.00",1125,5,1125,0,0,2024-12-30,3,2015-06-11,4.86,4.82,5.0,4.76,f,1,0
226,226,2015-02-15,,f,2,t,18.01226,Entire home/apt,,1.0,,1125,1,1125,0,0,2024-12-30,0,2015-09-18,4.7,4.53,4.66,4.57,f,1,0
227,227,2013-08-23,100%,f,2,t,17.96736,Entire home/apt,,5.0,,1125,4,1125,0,0,2024-12-30,0,2015-07-11,4.83,4.33,5.0,4.67,f,2,0
228,228,2015-02-28,100%,f,1,t,18.03132,Entire home/apt,3.0,3.0,"$2,999.00",30,6,30,1,1,2024-12-30,2,2015-04-11,4.82,4.59,5.0,4.71,f,1,0
229,229,2015-03-04,,f,1,t,18.12659,Entire home/apt,,2.0,,31,2,1125,0,0,2024-12-30,0,2017-06-11,4.83,4.77,4.83,4.8,f,1,0
230,230,2015-03-05,100%,t,3,t,17.95386,Private room,1.0,1.0,$500.00,1125,2,1125,26,84,2024-12-30,19,2015-04-21,4.82,4.9,4.91,4.81,f,0,0
231,231,2012-05-03,,f,3,t,18.06689,Entire home/apt,,4.0,,730,10,730,0,0,2024-12-30,1,2015-08-16,5.0,5.0,5.0,4.8,f,1,0
232,232,2015-02-22,,f,2,f,17.97737,Private room,,,,30,1,30,0,0,2024-12-30,1,2015-05-05,4.96,4.88,5.0,4.92,f,0,0
233,233,2015-03-12,,f,1,f,18.08866,Entire home/apt,1.0,1.0,"$1,500.00",3,3,3,29,32,2024-12-30,3,2015-08-03,4.59,4.7,4.73,4.48,f,1,0
234,234,2015-02-05,90%,t,4,t,18.10523,Private room,,1.0,,60,30,60,23,83,2024-12-30,0,2015-09-21,4.5,4.0,5.0,4.5,f,0,0
235,235,2015-03-16,,f,1,t,18.02950096130371,Entire home/apt,,4.0,,14,3,14,0,0,2024-12-30,6,2015-06-29,4.93,5.0,5.0,4.8,f,1,0
236,236,2015-03-17,,f,1,t,18.03633,Entire home/apt,,2.0,,60,4,60,0,0,2024-12-30,0,2015-06-07,4.91,4.82,5.0,4.91,f,1,0
237,237,2015-03-17,100%,f,2,t,18.05251,Entire home/apt,1.0,2.0,"$1,490.00",90,28,90,0,9,2024-12-30,1,2015-06-28,4.88,4.35,4.94,4.75,f,1,0
238,238,2013-03-19,,f,1,t,18.07026,Entire home/apt,,2.0,,730,2,730,0,0,2024-12-30,4,2015-04-19,4.92,4.92,5.0,4.77,f,1,0
239,239,2012-03-23,,f,3,t,17.88999,Entire home/apt,2.0,4.0,"$2,294.00",60,3,60,29,89,2024-12-30,0,2015-05-02,4.5,4.61,4.89,4.56,f,1,0
240,240,2015-03-20,70%,f,1,f,18.06057,Entire home/apt,1.0,1.0,"$1,600.00",120,3,120,11,42,2024-12-30,2,2024-11-22,5.0,5.0,5.0,5.0,f,1,0
241,241,2014-07-30,,f,1,t,18.11362,Entire home/apt,,2.0,,90,60,90,0,0,2024-12-30,0,,,,,,f,1,0
242,242,2013-06-26,100%,f,3,t,17.98705,Entire home/apt,1.5,2.0,"$1,778.00",1125,2,1125,29,89,2024-12-30,3,2015-06-30,4.86,4.71,4.93,4.67,f,2,0
243,243,2015-01-16,100%,t,2,t,17.98085,Entire home/apt,3.0,4.0,"$3,500.00",30,4,1125,0,0,2024-12-30,15,2022-07-02,5.0,4.92,5.0,4.84,t,1,0
244,244,2015-02-04,100%,f,1,t,18.02948,Entire home/apt,1.5,2.0,"$2,600.00",21,6,21,0,0,2024-12-30,0,2015-07-14,5.0,5.0,4.9,5.0,f,1,0
245,245,2011-04-03,,f,2,t,18.00533,Entire home/apt,1.0,1.0,$660.00,30,2,30,0,0,2024-12-30,6,2015-06-17,4.94,4.83,4.94,4.72,f,1,0
246,246,2014-10-12,,f,2,f,18.00628,Entire home/apt,,,,1125,1,1125,0,0,2024-12-30,0,,,,,,f,1,0
247,247,2013-03-27,100%,t,3,t,18.12194,Private room,2.0,1.0,$500.00,120,3,1125,2,9,2024-12-30,34,2015-11-03,4.86,4.78,4.9,4.88,t,0,0
248,248,2013-03-27,100%,t,3,t,18.12194,Private room,,,,150,3,1125,0,0,2024-12-30,20,2016-08-13,4.87,4.81,4.9,4.86,t,0,0
249,249,2013-03-27,100%,t,3,t,18.12194,Private room,2.0,1.0,$629.00,120,3,1125,23,76,2024-12-30,23,2017-03-12,4.86,4.72,4.89,4.84,t,0,0
250,250,2015-02-05,90%,t,4,t,18.1051,Private room,1.0,1.0,$250.00,1125,175,1125,23,83,2024-12-30,2,2015-06-02,4.67,4.67,5.0,4.33,f,0,0
251,251,2011-01-10,,t,1,t,18.069937338144488,Entire home/apt,,2.0,,50,3,50,0,0,2024-12-30,10,2015-06-28,4.95,4.75,4.96,4.88,f,1,0
252,252,2014-05-04,100%,f,1,t,18.13878257228612,Entire home/apt,1.0,1.0,$850.00,365,2,365,6,53,2024-12-30,29,2023-06-20,4.97,5.0,5.0,4.94,t,1,0
253,253,2014-12-16,,f,1,t,18.06482,Entire home/apt,,1.0,,1125,10,1125,0,0,2024-12-30,0,2015-08-27,4.57,4.71,4.85,4.0,f,1,0
254,254,2013-04-15,50%,f,4,t,18.05012,Entire home/apt,,3.0,,30,2,30,0,0,2024-12-30,5,2015-08-24,4.62,4.38,5.0,4.81,f,1,0
255,255,2015-04-13,100%,f,1,t,18.03099094906626,Entire home/apt,1.0,1.0,"$2,000.00",365,3,365,28,88,2024-12-30,1,2024-07-18,5.0,5.0,5.0,5.0,f,1,0
256,256,2014-04-03,,f,2,t,18.02804,Entire home/apt,,1.0,,365,5,365,29,89,2024-12-30,0,,,,,,f,2,0
257,257,2013-08-31,100%,t,6,t,18.07429,Entire home/apt,1.5,1.0,"$2,785.00",90,2,1125,22,51,2024-12-30,1,2015-06-26,4.88,4.89,4.92,4.76,t,6,0
258,258,2015-04-19,,f,1,f,18.06422,Shared room,,,,1125,1,1125,0,0,2024-12-30,0,2015-05-04,4.5,4.5,5.0,5.0,f,0,1
259,259,2015-04-19,100%,f,2,t,17.99323,Entire home/apt,1.0,1.0,"$1,000.00",7,2,7,5,36,2024-12-30,2,2015-05-04,4.81,4.67,4.95,4.81,f,1,0
260,260,2015-04-23,100%,t,18,t,18.07244,Entire home/apt,2.0,4.0,"$9,450.00",1125,2,1125,18,70,2024-12-30,30,2015-06-15,4.94,4.98,4.94,4.74,f,8,0
261,261,2012-10-21,,f,1,t,18.08529,Entire home/apt,1.0,1.0,"$4,000.00",80,80,80,29,89,2024-12-30,0,2015-05-31,4.9,4.75,4.95,4.95,f,1,0
262,262,2015-03-26,,f,1,t,17.88054,Entire home/apt,,4.0,,30,3,30,0,0,2024-12-30,0,2015-07-29,5.0,5.0,5.0,5.0,f,1,0
263,263,2015-03-27,50%,f,2,f,18.03596,Entire home/apt,2.0,4.0,"$1,400.00",30,7,30,24,77,2024-12-30,4,2015-07-30,4.95,4.9,4.88,4.86,f,1,0
264,264,2015-04-28,100%,f,1,t,17.82318,Entire home/apt,2.0,5.0,"$3,141.00",1125,4,1125,27,87,2024-12-30,0,2016-03-30,4.95,4.7,5.0,4.85,f,1,0
265,265,2013-11-09,100%,f,1,t,18.05458,Entire home/apt,1.5,2.0,"$1,850.00",1125,4,1125,28,88,2024-12-30,0,2015-09-25,4.76,4.9,5.0,4.62,f,1,0
266,266,2015-04-06,,f,5,t,17.93537,Entire home/apt,1.0,1.0,$549.00,1125,30,1125,29,89,2024-12-30,0,2015-05-10,4.86,4.71,4.71,4.57,f,1,0
267,267,2015-05-01,,f,1,t,17.81974,Entire home/apt,,4.0,,28,2,28,0,0,2024-12-30,0,2015-07-06,4.74,4.61,4.86,4.57,f,1,0
268,268,2014-08-30,,f,2,t,17.98745,Entire home/apt,1.5,2.0,"$1,606.00",100,3,100,0,0,2024-12-30,0,2015-08-17,4.83,4.79,4.98,4.77,f,1,0
269,269,2022-07-26,,f,1,t,17.98854,Entire home/apt,2.0,3.0,"$3,500.00",21,5,21,0,0,2024-12-30,6,2022-07-30,4.88,4.5,5.0,4.88,f,1,0
270,270,2015-05-03,,f,1,t,18.06773731840692,Entire home/apt,,2.0,,30,3,30,0,0,2024-12-30,0,2023-05-28,4.67,5.0,4.67,4.33,f,1,0
271,271,2015-05-03,,f,2,t,18.0035,Entire home/apt,1.0,2.0,"$2,100.00",14,4,14,28,88,2024-12-30,0,2015-07-05,4.91,5.0,5.0,5.0,f,1,0
272,272,2015-05-05,100%,f,2,t,18.03982,Entire home/apt,1.0,1.0,$980.00,1125,4,1125,16,76,2024-12-30,4,2016-05-15,4.81,4.98,4.98,4.77,f,1,0
273,273,2015-05-06,,f,1,t,18.000900207420486,Entire home/apt,,2.0,,7,3,7,0,0,2024-12-30,0,2015-05-17,4.86,4.79,5.0,4.71,f,1,0
274,274,2012-09-30,100%,f,1,t,18.106318,Entire home/apt,1.5,2.0,"$1,490.00",31,4,31,0,10,2024-12-30,9,2015-06-08,4.98,4.95,5.0,4.91,f,1,0
275,275,2015-05-07,100%,f,6,t,18.14469,Entire home/apt,0.5,1.0,"$1,000.00",1125,6,1125,9,9,2024-12-30,3,2015-07-22,4.46,3.89,4.7,4.48,f,1,0
276,276,2015-02-03,100%,t,5,t,17.92965,Entire home/apt,2.5,5.0,"$3,862.00",1125,3,1125,1,10,2024-12-30,5,2015-06-12,4.9,4.54,4.9,4.82,f,1,0
277,277,2015-05-09,,f,2,t,18.04633,Entire home/apt,,1.0,,1125,4,1125,0,0,2024-12-30,0,2015-08-31,4.83,4.83,5.0,4.67,f,1,0
278,278,2013-07-28,,f,1,t,18.00542,Entire home/apt,,1.0,,1125,3,1125,0,0,2024-12-30,0,2015-06-06,4.64,4.46,4.84,4.68,f,1,0
279,279,2012-07-25,,f,1,t,18.09451,Entire home/apt,,1.0,,30,14,30,0,0,2024-12-30,0,2015-07-20,4.74,4.85,4.96,4.7,f,1,0
280,280,2014-06-13,100%,t,2,t,18.05092,Private room,1.0,1.0,$360.00,20,2,1125,7,28,2024-12-30,57,2015-06-25,4.85,4.93,4.91,4.87,t,0,0
281,281,2015-05-12,,f,1,t,18.06536,Entire home/apt,1.0,1.0,$701.00,1125,1,1125,14,14,2024-12-30,0,,,,,,t,1,0
282,282,2015-05-13,,f,3,t,18.05088,Entire home/apt,,2.0,,1125,2,1125,0,0,2024-12-30,0,2015-07-13,4.46,4.71,4.96,4.46,f,2,0
283,283,2015-05-03,,f,1,t,18.10566,Entire home/apt,2.5,5.0,"$3,750.00",25,3,1125,0,3,2024-12-30,4,2017-01-02,4.86,4.41,5.0,4.66,f,1,0
284,284,2015-02-15,,f,2,t,18.08772,Private room,1.0,1.0,$250.00,1125,5,1125,0,0,2024-12-30,0,2015-07-07,4.8,5.0,5.0,4.79,f,0,0
285,285,2015-04-03,,f,1,t,17.91045,Entire home/apt,,4.0,,1125,3,1125,0,0,2024-12-30,5,2015-07-28,4.67,4.52,4.81,4.62,f,1,0
286,286,2014-02-16,100%,f,4,t,18.00624,Entire home/apt,1.5,4.0,"$1,500.00",1125,5,1125,0,0,2024-12-30,0,2015-07-24,4.57,4.69,4.93,4.68,f,1,0
287,287,2015-05-18,,f,2,t,18.04696,Entire home/apt,1.0,0.0,$700.00,1125,500,1125,30,90,2024-12-30,0,2015-05-29,4.57,4.29,4.57,4.71,f,1,0
288,288,2015-03-17,,f,3,t,18.06958,Entire home/apt,,,,1125,3,1125,0,0,2024-12-30,0,2015-07-03,4.83,4.83,4.95,4.69,f,1,0
289,289,2015-05-21,,f,1,f,18.03508,Entire home/apt,,1.0,,1125,5,1125,0,0,2024-12-30,0,2015-07-01,4.89,4.84,4.95,4.74,f,1,0
290,290,2014-06-18,,f,1,t,18.08796,Entire home/apt,,2.0,,1125,2,1125,0,0,2024-12-30,0,2017-06-04,4.89,4.68,4.93,4.56,f,1,0
291,291,2015-05-26,,f,2,f,18.10552,Entire home/apt,,1.0,,1125,1,1125,0,0,2024-12-30,0,,,,,,f,1,0
292,292,2013-06-18,100%,t,2,t,18.08232,Entire home/apt,1.0,1.0,"$1,000.00",1125,3,1125,10,64,2024-12-30,29,2015-06-19,4.9,4.93,4.94,4.77,f,1,0
293,293,2015-06-01,,f,2,t,18.0699,Entire home/apt,1.0,1.0,"$1,190.00",120,90,120,0,0,2024-12-30,0,2015-07-06,4.83,5.0,4.83,4.42,f,2,0
294,294,2015-06-02,100%,f,1,t,18.07644,Entire home/apt,,3.0,,1125,5,1125,3,4,2024-12-30,3,2015-07-11,5.0,5.0,5.0,4.82,f,1,0
295,295,2015-05-27,,f,3,f,17.91016,Private room,,1.0,,1125,1,1125,0,0,2024-12-30,0,,,,,,f,0,0
296,296,2015-06-03,70%,f,3,t,18.07248,Entire home/apt,1.0,1.0,"$1,457.00",730,3,730,23,67,2024-12-30,33,2015-12-09,4.71,4.79,4.86,4.66,f,3,0
297,297,2013-08-31,100%,t,6,t,18.07437,Entire home/apt,1.0,1.0,"$2,822.00",90,2,1125,22,73,2024-12-30,3,2015-06-29,4.86,4.92,4.97,4.72,t,6,0
298,298,2014-07-15,100%,f,1,t,18.02266130370484,Entire home/apt,2.0,3.0,"$1,995.00",30,4,30,2,31,2024-12-30,7,2024-05-20,4.86,4.86,4.71,4.86,f,1,0
299,299,2015-06-07,,f,2,t,18.08132,Entire home/apt,1.0,1.0,"$1,500.00",70,20,70,14,74,2024-12-30,0,2015-06-23,4.94,4.9,4.97,4.8,f,1,0
300,300,2012-05-20,100%,t,1,t,17.98138,Entire home/apt,1.0,1.0,$699.00,1125,7,1125,29,89,2024-12-30,4,2016-02-24,4.61,3.96,4.91,4.83,f,1,0
301,301,2015-05-30,,f,1,f,18.14528,Entire home/apt,2.5,4.0,"$1,119.00",28,7,28,0,0,2024-12-30,0,2015-07-27,4.8,5.0,5.0,5.0,f,1,0
